Domain,Instance,Anchor,Competitor,NPairs,WinsAnchor,Ties,LossesAnchor,MeanAnchor,MeanCompetitor,MedianAnchor,MedianCompetitor,RawP,HolmDomainP,RejectHolmDomain
FIR_EXTERNAL,2,A-C1,RLTLBO,30,30,0,0,0.0214703206426058,0.254767949160502,0.0212255856753455,0.264607656914127,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,3,A-C1,RLTLBO,30,30,0,0,0.00515681436015733,0.167882152041623,0.00507530405141678,0.14152886278852,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,4,A-C1,RLTLBO,30,30,0,0,0.0214869065664112,0.234718305355092,0.0219018038370187,0.22338474917342,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,5,A-C1,RLTLBO,30,30,0,0,0.00176046133194598,0.0964734386374456,0.00147259608567057,0.0776534447980081,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,6,A-C1,RLTLBO,30,30,0,0,0.00666755992175006,0.129600022848322,0.00693271280085514,0.112462234020419,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,7,A-C1,RLTLBO,30,30,0,0,0.00163243470126284,0.0775933076911311,0.00142176382268058,0.079242604540733,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,8,A-C1,RLTLBO,30,30,0,0,0.00360188653907194,0.097496803258583,0.00324255144809555,0.09279165296853,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,1,A-C1,QQLMPA,30,30,0,0,0.00573886257758604,0.045184450989906,0.00498952913244555,0.0382750256315038,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,2,A-C1,QQLMPA,30,29,0,1,0.0214703206426058,0.0696589603302937,0.0212255856753455,0.0509512293869832,2.35342099512154e-06,0.000124876629239082,1
FIR_EXTERNAL,3,A-C1,QQLMPA,30,29,0,1,0.00515681436015733,0.0455149768380068,0.00507530405141678,0.0356149599635679,1.92092110490315e-06,0.000124876629239082,1
FIR_EXTERNAL,4,A-C1,QQLMPA,30,30,0,0,0.0214869065664112,0.0921512629662227,0.0219018038370187,0.0816875218316019,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,5,A-C1,QQLMPA,30,30,0,0,0.00176046133194598,0.0438850535358414,0.00147259608567057,0.0317661994766236,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,6,A-C1,QQLMPA,30,30,0,0,0.00666755992175006,0.0437997039464752,0.00693271280085514,0.041481621026374,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,7,A-C1,QQLMPA,30,30,0,0,0.00163243470126284,0.0346863133571295,0.00142176382268058,0.0285596596952091,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,8,A-C1,QQLMPA,30,30,0,0,0.00360188653907194,0.0309780095435137,0.00324255144809555,0.0304932913399534,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,1,A-C1,GWO,30,30,0,0,0.00573886257758604,0.197448355056089,0.00498952913244555,0.167619162471378,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,2,A-C1,GWO,30,30,0,0,0.0214703206426058,0.253748378356938,0.0212255856753455,0.225238247489079,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,3,A-C1,GWO,30,30,0,0,0.00515681436015733,0.207035876985593,0.00507530405141678,0.200052062028294,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,4,A-C1,GWO,30,30,0,0,0.0214869065664112,0.271108839053507,0.0219018038370187,0.260018398124877,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,5,A-C1,GWO,30,30,0,0,0.00176046133194598,0.0751396774132971,0.00147259608567057,0.0555911740374642,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,6,A-C1,GWO,30,30,0,0,0.00666755992175006,0.143416314439921,0.00693271280085514,0.109809403804405,1.73439762832058e-06,0.000124876629239082,1
