AlgIdx,FuncPos,FunctionID,RunIdx,Alias,Algorithm,Family,Role,PairID,Seed,OK,BestRaw,Error,TimeSec,EstFEs,Message
1,4,4,6,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264411,1,841.788199701955,41.7881997019551,1.883362125,199930,OK
1,4,4,7,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264412,1,831.838644441176,31.8386444411765,1.9100795,199930,OK
1,4,4,8,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264413,1,830.843705580813,30.8437055808129,1.91098083333333,199930,OK
1,4,4,9,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264414,1,828.256984982941,28.2569849829414,1.91368129166667,199930,OK
1,4,4,10,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264415,1,856.712530051452,56.7125300514516,1.91331279166667,199930,OK
1,4,4,11,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264416,1,823.879002270198,23.8790022701976,1.905850375,199930,OK
1,4,4,12,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264417,1,838.803367961906,38.8033679619058,1.87585829166667,199930,OK
1,4,4,13,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264418,1,825.868915333153,25.8689153331528,1.88271229166667,199930,OK
1,4,4,14,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264419,1,835.818455435016,35.8184554350156,1.91339245833333,199930,OK
1,4,4,15,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264420,1,819.899166028409,19.8991660284088,1.91189545833333,199930,OK
1,4,4,16,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264421,1,844.773056676529,44.7730566765287,1.92014366666667,199930,OK
1,4,4,17,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264422,1,831.83866463789,31.8386646378902,1.92378425,199930,OK
1,4,4,18,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264423,1,829.848726327,29.8487263269997,1.949932375,199930,OK
1,4,4,19,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264424,1,838.803342727382,38.8033427273823,1.88818825,199930,OK
1,4,4,20,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264425,1,825.868915333152,25.8689153331524,1.92403991666667,199930,OK
1,4,4,21,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264426,1,836.813452272719,36.8134522727186,1.92383045833333,199930,OK
1,4,4,22,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264427,1,831.838583668135,31.8385836681354,1.919092125,199930,OK
1,4,4,23,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264428,1,824.873956276146,24.8739562761464,1.87979925,199930,OK
